sdist,state,n_women,hygienic_rate,ctx_temp_hot3_mean,ctx_heat_days_12mo,ctx_Aridity_2015,ctx_v113,ctx_v116,ctx_v190,predicted_rate,raw_need_rank,adjusted_gap,adjusted_need_rank,underperforming,state_name,district_name
850,24,329,0.2154111378439132,31.775903534981243,48.44225965053024,9.774100694607949,19.326979059440156,18.745383727330616,3.4767713009553862,0.39689303631619466,134,-0.18148189847228147,95,True,gujarat,bhavnagar
365,20,394,0.2157742624702271,30.010564744220382,4.41852311657057,29.728574155650747,26.90507127666978,29.125644355854376,1.4854227145004977,0.3253293337457248,135,-0.10955507127549771,277,True,jharkhand,khunti
460,23,327,0.21612516797706643,32.18818659791599,9.36662854669014,18.74641712955796,24.47108132370792,23.58341570257818,1.9158625709523762,0.3041301283896247,136,-0.08800496041255829,354,True,madhya pradesh,shahdol
862,24,331,0.21683952956755606,32.62118814782184,40.08947474802533,11.004035190313994,22.784938181198946,25.033027481800108,2.8182352656244256,0.38294100909088247,137,-0.1661014795233264,122,True,gujarat,sabar kantha
418,23,380,0.2173711160824204,33.193424729646594,20.317906695828643,15.240166637461595,21.495536645655704,24.094339134888642,2.278487157296366,0.3531426229660028,138,-0.1357715068835824,204,True,madhya pradesh,sheopur
223,10,440,0.2173922194761174,29.898466025459136,62.30532512009947,30.134682186086497,32.42515229423119,27.123059025365368,1.94876588475743,0.3232480113659777,139,-0.1058557918898603,287,True,bihar,khagaria
860,24,369,0.21867592793390775,32.322604594902636,44.52301915936075,13.755499482933626,23.043784484120703,25.807496990000818,2.529877620600596,0.30565455204923137,140,-0.08697862411532362,360,True,gujarat,panch mahals
276,14,332,0.21877164865965887,24.444192210631197,70.01242089952834,56.55283231862406,43.967303517270295,18.80805963323588,2.329243054057647,0.38963143972185904,141,-0.17085979106220017,111,True,manipur,thoubal
429,23,245,0.21877721668392155,32.5665786265086,,16.91129945632951,22.392085138848536,21.927037171752314,2.3841329399501774,0.3303330639481627,142,-0.11155584726424114,272,True,madhya pradesh,satna
867,23,183,0.2189852689649822,32.72725076565183,25.26785467248969,15.772221794064109,22.12957698888707,17.893424502220608,2.718962443623369,0.3862711089648056,143,-0.1672858399998234,117,True,madhya pradesh,agar malwa
398,21,354,0.21919456320049344,27.88557493439444,13.704740574701622,31.059836200610377,21.747135586259827,25.878536569273507,1.8747465293792318,0.3670803658875842,144,-0.14788580268709076,167,True,odisha,koraput
234,10,528,0.21943871963785827,32.76706115717308,56.66566149340163,20.86254583940895,26.34701290912155,23.466133868476476,2.701319445503914,0.33756723498430147,145,-0.1181285153464432,252,True,bihar,rohtas
150,9,460,0.2195116828521825,31.477159033308745,,19.3873086311428,21.606886312279094,17.369158238907207,3.398452880610744,0.29958813439916315,146,-0.08007645154698065,382,True,uttar pradesh,bareilly
830,22,352,0.22031303671082159,32.20009275979402,46.93734242479948,28.413502931947775,18.185393307744135,17.363506778216625,2.3091624906568096,0.4742642089493677,147,-0.25395117223854613,24,True,chhattisgarh,gariyaband
132,9,502,0.22142494247041358,30.818449007737463,24.453222612333622,19.33191864857209,20.225748033574458,15.743518115792915,3.65390422771136,0.500896095212338,148,-0.27947115274192447,16,True,uttar pradesh,saharanpur
197,9,519,0.2216279416661833,32.660505607788956,7.020419435860952,18.449977426886477,22.262088436057248,23.04331267799083,3.2217030988072413,0.45687864439986686,149,-0.23525070273368356,34,True,uttar pradesh,varanasi
925,9,538,0.2226780002810344,31.239104420655877,,18.380468836609467,20.382249642770894,16.41094919244471,3.3759767386867003,0.3706123699950121,150,-0.14793436971397772,166,True,uttar pradesh,moradabad
215,10,447,0.22331083318510017,29.18663819455014,64.50773749138195,27.758221473816942,26.903256300695457,27.367563350099193,1.862158896131272,0.28336949176829335,151,-0.060058658583193175,437,True,bihar,darbhanga
466,23,202,0.2245512999009849,33.23898407560401,45.462414891231035,18.112396339071616,19.725154889372405,17.125811287088204,2.827216564571144,0.4384845207509757,152,-0.2139332208499908,51,True,madhya pradesh,khandwa (east nimar)
817,18,420,0.2251821290785061,28.60791399690405,50.057890225327164,56.079738910812715,23.354438075250236,23.299949488960394,1.8869655983261275,0.3727304368814787,153,-0.14754830780297262,168,True,assam,nagaon
212,10,384,0.22627041736097553,29.134574295918302,46.17132259570018,42.72201932941526,25.375031905656883,26.494042997223286,1.6788101273245961,0.35396283646384685,154,-0.12769241910287132,227,True,bihar,katihar
407,22,389,0.22710520574311766,32.71090667662267,7.0,24.08916426648565,17.867255701488524,18.12081820079511,2.6951000229279773,0.37290105286561187,155,-0.14579584712249422,172,True,chhattisgarh,kabeerdham
349,20,419,0.22732521049303686,31.35337084489855,51.282737942708835,29.451490510964565,27.69030319615857,31.893349724365397,2.1483036035655325,0.35895250650011223,156,-0.13162729600707537,214,True,jharkhand,giridih
469,24,380,0.22809930750176927,32.664836078600075,47.55115503486687,8.145716699935075,20.803602189452835,24.448692068046864,2.606029312258267,0.3500834467058211,157,-0.12198413920405182,241,True,gujarat,banas kantha
461,23,340,0.22866033442871483,31.678586001002856,7.882124927305837,19.996860475294827,22.59933281217011,24.748102361482616,2.0086353592264894,0.3776143490570008,158,-0.14895401462828597,163,True,madhya pradesh,anuppur
833,22,389,0.2296723974447948,32.96059054506407,43.86619225174928,24.858286886514726,16.30006462771205,18.315883152217232,3.3870380968242455,0.4903160837617684,159,-0.26064368631697354,21,True,chhattisgarh,raipur
319,18,356,0.2311588557514637,28.174202191191803,56.18571819943996,69.42850058794279,22.204492841995695,20.35433314444082,2.1803311739712767,0.32998184350953,160,-0.09882298775806633,301,True,assam,bongaigaon
240,10,502,0.2312601089095029,32.69009191342614,61.03250383781684,21.821732399925974,28.416234944782943,30.13144347223219,2.0940364123599373,0.2356977485774975,161,-0.004437639667994597,568,True,bihar,arwal
368,20,339,0.2314103663399071,30.66285473736256,8.845955812157568,27.136930349005773,22.614596832890605,29.491935789760227,1.3759918163106155,0.3898318047889848,162,-0.15842143844907772,139,True,jharkhand,pashchimi singhbhum
147,9,479,0.23209639818428499,33.19670955356684,,12.806126699554,21.832678840519634,18.148875233977755,3.183094995510142,0.3301681711452489,163,-0.0980717729609639,309,True,uttar pradesh,firozabad
8,1,469,0.23249839123629168,22.908754948650003,28.657528559622854,44.37663195509445,17.11794351617813,17.362634322977556,2.9870225183732515,0.37954301402507196,164,-0.14704462278878028,170,True,jammu & kashmir,baramula
835,22,374,0.23278289480663095,30.897432576992884,8.04283479649407,21.596814541145122,20.827054646436068,24.030600196959302,2.0539605260942007,0.34064899420434674,165,-0.1078660993977158,283,True,chhattisgarh,surajpur
353,20,365,0.2333998744396939,30.478685072694184,8.349624796732515,36.181157492946085,29.369093567245056,35.98465232312286,1.5800124605963377,0.3765570828315293,166,-0.14315720839183538,180,True,jharkhand,pakur
930,9,520,0.2344015640874331,31.976004875873144,,17.662169865382726,26.142973520454056,33.057043845277285,2.182769326243041,0.2896343685109677,167,-0.05523280442353459,449,True,uttar pradesh,sultanpur
560,29,305,0.2344977319482082,29.299850953151594,61.5476944190268,7.874434878853661,31.516719673810396,25.0992773484198,2.5280132144923684,0.4583474437789497,168,-0.2238497118307415,40,True,karnataka,koppal
857,24,347,0.23497383974452332,31.89148464449247,44.39598487986147,11.592767527695749,20.07941395558144,22.76420792934902,2.8725303587909656,0.2903768975197079,169,-0.05540305777518459,448,True,gujarat,kheda
919,16,293,0.23521448167899411,27.78739963664492,73.10553495736745,76.39580506237105,22.049567799661357,23.810745594975447,1.7428631315038203,0.3339378238109904,170,-0.0987233421319963,302,True,tripura,unakoti
921,9,524,0.2357630759030552,31.98278878338464,5.380324238764038,15.962588955254574,25.759503575476145,32.90502920482717,2.302348763901564,0.3287202567458946,171,-0.09295718084283941,328,True,uttar pradesh,amethi
427,23,366,0.23590299739735532,32.623826901308355,,18.717362558656184,24.967761609830397,22.34154722608724,2.3617296325098076,0.3329216393580781,172,-0.0970186419607228,316,True,madhya pradesh,sagar
433,23,334,0.23597600412542746,32.26621574067521,,15.547240717390208,28.701555998022528,23.34660219082762,2.915780665527557,0.374028874426704,173,-0.13805287030127655,195,True,madhya pradesh,mandsaur
927,9,523,0.23606325085404348,32.30466257093424,,14.292996027079912,22.157433741446233,25.15263509727574,2.189286644545705,0.2627027784330004,174,-0.026639527578956906,511,True,uttar pradesh,rae bareli
432,23,376,0.23729532993478297,32.14629998509585,,14.271249227790024,22.86667003728899,21.939764701670324,3.057808750492457,0.40295205820075647,175,-0.1656567282659735,124,True,madhya pradesh,neemuch
470,24,333,0.2379887980129662,33.22398620123417,47.477524241248766,7.67461448465576,16.623991509590976,19.639922954768966,3.072911888880994,0.28438035426653313,176,-0.04639155625356692,473,True,gujarat,patan
188,9,528,0.23858814783298796,30.844765386073597,44.005813438887905,25.341686324621822,25.180734067172835,29.014856424070324,2.677319061809467,0.346616386040341,177,-0.10802823820735305,282,True,uttar pradesh,gorakhpur
458,23,444,0.23899803149292295,32.788526536913345,11.078247535795281,16.177807540368946,23.206320220964393,23.021274840339814,2.5381982765547093,0.38439307682005497,178,-0.14539504532713202,175,True,madhya pradesh,guna
178,9,505,0.24020959387759425,31.177625109319248,6.605165340002209,20.7093299027466,25.04583691688329,32.78714135516448,2.2029606285759695,0.33246565119981447,179,-0.09225605732222023,333,True,uttar pradesh,ambedkar nagar
129,8,457,0.24027862647911477,33.09122498150751,30.079931076452315,14.909202460489073,24.971958332114674,25.0260245333108,2.662292719263857,0.398786507539843,180,-0.15850788106072825,137,True,rajasthan,jhalawar
16,1,328,0.2405500343808681,20.854687997423536,30.56662354060388,38.292168713892885,20.83767907588921,21.1361471908075,2.709501659176325,0.39839248690788354,181,-0.15784245252701543,141,True,jammu & kashmir,doda
543,28,225,0.24090114673680263,30.95457199004447,45.051052978848354,21.79564183911629,27.322153963852802,26.332749493480428,2.7222506766628642,0.623028784899994,182,-0.3821276381631914,2,True,andhra pradesh,vizianagaram
196,9,459,0.2447857528144488,32.72041905783687,7.5251714808970505,19.6329711402417,25.949438682763976,27.860369130486266,2.5920457620988824,0.2883288883366685,183,-0.04354313552221967,480,True,uttar pradesh,chandauli
468,24,380,0.24500092401810084,30.971889204281336,48.841457520086095,5.378049557186118,30.56582535716868,15.386198162929684,3.644698939743972,0.2670801342457793,184,-0.022079210227678475,525,True,gujarat,kachchh
307,18,291,0.24500425284896585,28.304457269071786,52.321637752238566,55.912947580151155,25.190773798829227,27.48830200078779,1.992609927307165,0.3713959652773652,185,-0.12639171242839933,233,True,assam,lakhimpur
350,20,369,0.24504717963546424,31.34635077778087,42.75573643586918,31.90640683364849,26.135235348863652,30.78090753167453,1.8425265256275358,0.33984753845030874,186,-0.0948003588148445,319,True,jharkhand,deoghar
823,22,415,0.24521528318780486,33.365013307908626,44.77369631407827,24.91177525448817,20.525826697805414,20.631269228530588,2.6132696309648593,0.3810696130985121,187,-0.13585432991070726,202,True,chhattisgarh,baloda bazar
874,17,409,0.24580884060148617,28.151760847387433,60.694809516135486,68.79963110129816,29.778053772301078,20.266562782179225,2.060275759917543,0.4119059941240503,188,-0.16609715352256416,123,True,meghalaya,south west garo hills
831,22,422,0.2462198597793351,29.784209512815945,50.304056082489645,31.014041300568067,20.372856887646336,23.357163058481213,1.5927916069923893,0.3747972389677348,189,-0.1285773791883997,226,True,chhattisgarh,kodagaon
313,18,311,0.24656995553866473,28.487978158382184,53.176250137926125,55.46688745169282,22.771081822158134,24.76771239988641,1.947894026670664,0.360191211982537,190,-0.11362125644387228,265,True,assam,golaghat
166,9,505,0.24657078708943928,33.943521689905154,10.3907460198174,14.924337012056219,25.177045177976737,28.251860658050074,3.067744532815239,0.487477318556023,191,-0.24090653146658372,32,True,uttar pradesh,jhansi
207,10,415,0.24694163598484284,29.00475538718025,62.6135794369948,29.792762781014485,27.583028995943884,29.019731525170737,1.7904075036325708,0.2663497876269206,192,-0.019408151642077737,536,True,bihar,madhubani
359,20,487,0.24837846344719147,30.627999375678552,7.662726227581776,26.53987961810709,26.087432367480986,30.729208553163687,1.395896557180623,0.2847971979011321,193,-0.03641873445394064,498,True,jharkhand,latehar
235,10,524,0.24914699692211964,32.49781408904362,57.65113379049781,22.7064847712247,25.85054379136104,25.41936104789933,2.4025605567219257,0.2930682178052966,194,-0.04392122088317699,479,True,bihar,aurangabad
827,22,354,0.249336119959795,32.63490264847256,44.69091759446168,22.720037527535226,20.19171660311202,20.305874925904174,2.596507679002682,0.3997876012631181,195,-0.1504514813033231,160,True,chhattisgarh,bilaspur
5,1,410,0.2496041056769136,23.05028027175727,37.65294668721881,47.250853085724174,22.71333359865534,21.442620430145553,2.957884388467169,0.34785268354189114,196,-0.09824857786497754,307,True,jammu & kashmir,punch
173,9,535,0.2531380228985349,32.38779621114478,5.794299074621428,15.503428938648735,26.702785066714643,29.96387993776904,2.450250990227026,0.351837712318374,197,-0.09869968941983914,303,True,uttar pradesh,pratapgarh
918,16,250,0.25466079405290076,27.898685852564068,78.11281742752459,74.38946014983841,22.041900047423773,24.44375496582059,1.822265528632259,0.4729885854882648,198,-0.21832779143536402,44,True,tripura,south tripura
236,10,483,0.2550522881513465,32.21502755931269,59.4217972648179,25.453653221536268,26.50456797477018,27.96833462257324,2.153417169903294,0.2898369677314691,199,-0.0347846795801226,501,True,bihar,gaya
229,10,460,0.2592668317607785,32.100076348866075,62.12113950132759,23.420537595115455,22.608410995366967,24.013287161007284,2.5180009768378135,0.3426239885751638,200,-0.08335715681438527,372,True,bihar,nalanda
445,23,409,0.2595366347674238,32.4904161019976,42.95166012836905,20.01712171153016,26.07035169548925,25.07315612938886,2.614843508098405,0.372279955870992,201,-0.11274332110356822,267,True,madhya pradesh,sehore
279,14,187,0.2606885519003584,21.265224720792705,67.60438651135213,58.82959389391218,35.12140670881291,22.797889603396477,1.8385505455950275,0.43278500912361534,202,-0.17209645722325695,108,True,manipur,ukhrul
346,20,438,0.26098511442511546,32.037301009028106,9.103433918453662,22.126733763080477,24.687024671231967,29.731619954395445,1.6766693989591241,0.25411209485378117,203,0.006873019571334293,586,False,jharkhand,garhwa
199,9,419,0.26158596288067104,32.855383711856014,5.757781260823047,17.287653868659444,23.56196653296874,29.357616437536908,2.5334259108209043,0.3193886311285427,204,-0.05780266824787167,444,True,uttar pradesh,mirzapur
363,20,370,0.2621986609624433,31.41322315340763,43.669869266994176,33.32734549788329,22.873651659674195,33.32954233652856,1.7578014459870688,0.4298936362046771,205,-0.16769497524223376,116,True,jharkhand,jamtara
272,14,259,0.26290556270830445,22.059611926495098,64.95240366362934,60.50509485202586,30.91494783336111,17.392333538719544,2.1762922297810836,0.452179267089171,206,-0.18927370438086655,84,True,manipur,senapati
275,14,302,0.2631606869982621,24.07569264950714,60.6402209632063,59.5576411758048,40.46684197146342,19.515442255244974,2.345360509191205,0.44241843963345256,207,-0.17925775263519045,99,True,manipur,bishnupur
369,20,385,0.2634616738571578,31.194529032934497,9.34906639306609,30.625315336106418,24.891875051984325,26.412043576167957,2.0442526031551127,0.4643958356891094,208,-0.20093416183195162,67,True,jharkhand,saraikela-kharsawan
449,23,323,0.26362304084704996,32.83044851878694,41.26524965918898,22.049048400679567,25.981753421597404,24.60771749650813,2.587542064955057,0.3792018164016131,209,-0.11557877555456314,261,True,madhya pradesh,hoshangabad
404,22,374,0.26427890180596464,32.92230896820939,45.103399012339125,23.353998438950033,23.040999140109285,20.838900168454114,2.4852503765721785,0.37622039705701077,210,-0.11194149525104613,270,True,chhattisgarh,korba
271,13,261,0.2646355878489795,24.2258024652727,53.91921135187063,58.86809060594986,22.903862067534302,13.156279642777776,2.1422336678832905,0.4918182746191274,211,-0.2271826867701479,39,True,nagaland,peren
190,9,509,0.26557516347404175,30.921215663480286,9.30750907883752,25.373344494573995,25.761978001740623,32.870077577720515,2.827903065844244,0.31963286206159625,212,-0.05405769858755449,453,True,uttar pradesh,deoria
280,14,179,0.2656138816859236,22.716355412667145,68.61717393012316,55.539603531797155,40.615766909297065,20.64181203256773,2.5445089514092714,0.45220132547697156,213,-0.18658744379104797,88,True,manipur,chandel
219,10,531,0.2657923667529699,30.726660138180108,64.35429478653784,21.598988641162123,24.11928502850257,25.721993045100483,2.2439305855143474,0.28517911328970086,214,-0.019386746536730948,537,True,bihar,saran
14,1,353,0.2661853570400507,21.04871762830518,45.7170973815097,39.593179737521936,13.180411450095779,17.97444799912242,3.292448878350812,0.3955633893475449,215,-0.12937803230749423,221,True,jammu & kashmir,anantnag
434,23,357,0.2668335286450676,31.6222805290123,,17.28555819107245,24.977247125187898,23.28163246342972,3.06714208022974,0.4265263212897421,216,-0.1596927926446745,135,True,madhya pradesh,ratlam
413,22,325,0.2675607111940286,31.90758556658948,13.948776620998261,27.520804797227658,17.53404475768482,18.97038775917381,2.374734585690051,0.45911994667030537,217,-0.1915592354762768,79,True,chhattisgarh,uttar bastar kanker
832,22,379,0.26941987342322327,32.74659280090243,7.0,23.1226864700401,19.35854742021335,17.828239786257786,2.3916176953657744,0.3369620369976425,218,-0.06754216357441922,414,True,chhattisgarh,mungeli
266,13,304,0.26982961067624706,21.6399112869123,64.90787202132337,60.944365700177116,16.76933997146751,14.260705239573895,1.8945788814754885,0.4617169764696921,219,-0.19188736579344506,77,True,nagaland,phek
297,17,451,0.2700393017091674,24.17600103951923,48.400771481964185,96.55948548890822,23.223156388730672,15.152106526665277,2.1398330443487006,0.40920854849091,220,-0.13916924678174258,193,True,meghalaya,ribhoi
142,9,389,0.27072229989383567,32.045076815776035,16.992362885316645,13.354334857737594,23.135013442477426,16.54093545029569,3.553130895976462,0.4257911223598857,221,-0.15506882246605003,148,True,uttar pradesh,bulandshahr
308,18,316,0.27161375613684724,28.07227901411792,46.04008598523323,56.26810210966066,21.910241895284212,26.339037011528056,1.8553355604498232,0.38516134365597915,222,-0.11354758751913191,266,True,assam,dhemaji
351,20,323,0.2718644398924575,30.58191230439454,40.18522790793332,34.51013095626444,29.41955613627875,29.548022798060998,1.8280890391547693,0.31657235275178114,223,-0.04470791285932363,477,True,jharkhand,godda
161,9,471,0.2729200034397477,33.25275342992203,34.4358319613204,13.077242576795525,23.548842531551166,19.613317593168663,3.1208137129926183,0.3902801825109111,224,-0.11736017907116342,254,True,uttar pradesh,etawah
828,22,400,0.2729622847462362,30.43212717330852,24.938545969855628,29.06173459299771,19.55993070754378,25.82829183920638,1.7775210477309304,0.4608017823275091,225,-0.18783949758127294,86,True,chhattisgarh,dantewada
408,22,351,0.2730735828239237,32.775202178499484,8.64784052804138,24.677403521028307,15.717046285770254,17.49307376977749,3.0106667086112986,0.38462395435621144,226,-0.11155037153228775,273,True,chhattisgarh,rajnandgaon
323,18,309,0.2736072500959569,28.352815592191547,55.816283496944855,64.33041730418121,22.57916595603043,25.47714155321864,2.1959852895787395,0.36835284534648083,227,-0.09474559525052395,321,True,assam,nalbari
402,22,293,0.27388693846908335,30.245677051300788,5.8510975938451475,23.863163294341085,22.04268634567665,23.57410719145149,1.680945991345106,0.3759350688511522,228,-0.10204813038206884,295,True,chhattisgarh,jashpur
821,18,356,0.27477759579930383,27.42503865125776,57.3002932586573,67.71746289970896,31.159669169088215,27.686337508000893,1.6526841226574058,0.3459301022164192,229,-0.07115250641711535,404,True,assam,west karbi anglong
868,23,451,0.2750739901735628,32.34898673189556,42.31481042129643,17.426530752629798,24.614669003848554,21.46182710262261,2.739786124353531,0.36290360045876613,230,-0.08782961028520331,355,True,madhya pradesh,shajapur
437,23,354,0.2750884394050817,32.19044602503278,,19.649914193936443,22.959532518862723,21.12194882427072,2.771359441208576,0.3910558154634181,231,-0.1159673760583364,259,True,madhya pradesh,dewas
2,1,381,0.2785561853373,21.654737663659706,46.974903170466625,43.73327186982341,14.177809868596745,18.675293842449832,3.3125213422859265,0.4058602007092358,232,-0.1273040153719358,231,True,jammu & kashmir,badgam
836,22,329,0.2802149758288961,30.216968285607336,7.445097606761438,22.76580032437505,20.114924963309267,21.903470115385513,1.884460586683353,0.3436438277568157,233,-0.06342885192791958,429,True,chhattisgarh,surguja
291,16,319,0.2810514321735937,27.29479516556375,78.06540476679903,72.22631006821251,25.364935980295876,22.39620698556355,1.7065606975702707,0.3621908949307381,234,-0.0811394627571444,378,True,tripura,dhalai
815,18,321,0.2811500395966744,28.291147370297548,57.298926234999605,56.61388790412239,24.500558822636123,23.846951483362872,1.9802127739499995,0.3766113340507656,235,-0.09546129445409118,318,True,assam,karbi anglong
358,20,495,0.282185909588325,31.949513527512877,10.337676286167408,23.157657357523078,24.116672853338432,29.099452550169556,1.819918398743091,0.2844075353643771,236,-0.002221625776052061,572,True,jharkhand,palamu
448,23,416,0.2829784677526509,33.04605291419044,44.882837494336414,20.91534492885252,20.762858724991126,16.492481322092246,2.9530609505450274,0.4284828121041204,237,-0.14550434435146953,174,True,madhya pradesh,harda
198,9,510,0.28360398540441284,32.71699212670005,5.267058529826808,16.827931922564947,25.51604506765267,30.98623897477724,2.6577015012302034,0.359507818277202,238,-0.07590383287278918,394,True,uttar pradesh,sant ravidas nagar (bhadohi)
571,29,223,0.2840153070151883,27.970034716984323,68.32958198047383,14.609113536158315,39.099110338064115,19.756474142832726,3.4256926281541458,0.5824303472742286,239,-0.2984150402590403,11,True,karnataka,tumkur
269,13,204,0.28454768292047683,22.474679272632798,54.604194438393534,61.80752368541755,17.38111382481496,15.560032065245705,1.6299337977279078,0.39871688382345244,240,-0.11416920090297561,264,True,nagaland,kiphire
824,22,379,0.2861479706653072,30.284181519498237,6.701647565647808,21.753229185773534,23.411404272910758,25.885685314015024,1.564351588185351,0.29095170997759684,241,-0.004803739312289612,566,True,chhattisgarh,balrampur
917,16,252,0.28666310472987283,28.01897328177027,75.56899268393516,66.37908326973273,19.833634045911566,20.938582377560138,2.196992478382462,0.4549387089427345,242,-0.1682756042128617,114,True,tripura,sepahijala
116,8,547,0.2880142297019241,33.769424065083896,55.51410190396137,6.667529635830931,31.054249881923887,20.054185270359653,3.0112340260922257,0.3728763055965462,243,-0.08486207589462214,367,True,rajasthan,jalor
393,21,332,0.2881585550773541,33.07783776370801,6.715785628733042,25.236562440910728,20.90500099866383,19.540136510973984,2.262125317040061,0.47981034284963026,244,-0.19165178777227615,78,True,odisha,balangir
228,10,453,0.28889757351029877,32.21151678055427,61.82314195061261,25.37557846744321,24.044366812671885,24.634038786795376,2.4727507717340838,0.339183624176158,245,-0.05028605066585923,463,True,bihar,sheikhpura
347,20,466,0.2898387992656489,31.129240599903316,7.913296738892466,27.342388883108438,28.44408487202707,33.282767054646605,1.7534767110286913,0.30946520939053546,246,-0.01962641012488653,535,True,jharkhand,chatra
829,22,349,0.2905341560145093,32.86710643436471,8.248012625046087,23.55709298058878,15.690025300545537,14.109052139620449,3.8986265194972183,0.556342071952516,247,-0.2658079159380066,18,True,chhattisgarh,durg
231,10,489,0.29056214123535146,32.54060113143193,59.01505026560268,20.70743853709463,25.031132758331108,25.174252818075328,2.5934097674270387,0.28341742509658086,248,0.0071447161387706015,587,False,bihar,bhojpur
451,23,76,0.29076621778519557,32.22209203603439,12.551795565757846,21.971421137888985,19.319924352689352,19.49703366776444,2.2570519322269518,0.3234098871822726,249,-0.032643669397077024,502,True,madhya pradesh,jabalpur
417,22,386,0.292345334007768,31.935435807371913,23.662525855737112,24.646386912387086,20.890714976945862,28.092175112048473,1.5609264935565283,0.39869251180374315,250,-0.10634717779597513,284,True,chhattisgarh,bijapur
295,17,318,0.29436554487509003,27.51530814546996,62.96064394369832,85.33358420939564,27.273259660107584,15.022157954652679,2.091866666394409,0.42373963887686716,251,-0.12937409400177713,222,True,meghalaya,south garo hills
403,22,332,0.2947093613570203,33.05735064550082,7.783604326464463,25.02764925790065,18.380604057002444,20.689581803796592,2.405284514182481,0.3460247382072985,252,-0.051315376850278205,458,True,chhattisgarh,raigarh
816,18,320,0.29532759389647395,28.30849568591695,52.885128528244884,56.378617100580186,22.30717946341445,27.743123236564834,1.7480161198164095,0.3354007209976975,253,-0.04007312710122357,486,True,assam,majuli
559,29,418,0.2957329741245149,30.491770643378672,59.87854788080925,8.623740574555843,26.623108975270963,24.84465872551867,2.6558746185022675,0.4370338544783418,254,-0.14130088035382693,185,True,karnataka,raichur
12,1,348,0.2961298416937724,22.84679177068836,46.85094242523273,40.93242902599471,14.14993438342254,13.06059562103735,3.5652654560234542,0.4270885083428664,255,-0.130958666649094,216,True,jammu & kashmir,pulwama
360,20,439,0.29694377038144426,30.538898736782453,45.72615593286783,28.438982382482735,27.405918687772242,30.478551760212106,2.433806874209297,0.38957963575518534,256,-0.09263586537374108,330,True,jharkhand,hazaribagh
825,22,355,0.2970570164957741,29.84241261046567,55.50895983923093,33.009964026656576,19.35291850575202,23.733991672080407,1.861488946165224,0.5053136175103843,257,-0.2082566010146102,59,True,chhattisgarh,bastar
924,9,482,0.2980561702261091,31.696905460873516,,13.664662988777348,21.67851671907427,15.725790086645523,3.9789482074044047,0.45480020250123815,258,-0.15674403227512906,145,True,uttar pradesh,hapur
855,24,319,0.2990126973338937,30.754395710938553,40.09135551144716,8.536114346475399,14.286674674861947,15.30058110611834,4.047524913763587,0.3370639459085787,259,-0.038051248574685004,492,True,gujarat,jamnagar
811,18,364,0.2993176362033271,28.219125127480513,50.795419618570214,59.443657390354495,22.065418757497394,26.257963082239204,1.8436455314726514,0.35654357392456815,260,-0.05722593772124107,445,True,assam,charaideo
415,22,416,0.30009300505334763,29.77536314075669,29.389900559455214,29.350405360861256,22.198873885788707,24.922117700978045,1.6751573115722602,0.3778207716156179,261,-0.07772776656227026,390,True,chhattisgarh,narayanpur
177,9,468,0.3002098867313658,31.32381182136623,5.099506700331378,19.03594670359554,24.152267948298835,29.29730742217427,2.518371113005861,0.3357378085178011,262,-0.035527921786435324,500,True,uttar pradesh,faizabad
165,9,496,0.3003332989638687,33.26168750802609,10.74028144307758,13.251124502915149,25.442886673485493,26.741628220675324,2.5804588803969124,0.36609306298951516,263,-0.06575976402564648,420,True,uttar pradesh,jalaun
4,37,394,0.30211368389755233,12.035518406165856,42.475240972325494,20.110083397732858,23.55880656963589,29.3594181500547,2.344545007894879,0.36279372565412943,264,-0.0606800417565771,432,True,ladakh,kargil
189,9,500,0.3033213595526852,29.994953385298974,39.67336628002885,30.98804422549316,25.848011385576402,32.69401379856765,2.4598754321147593,0.2541404412284925,265,0.04918091832419269,633,False,uttar pradesh,kushinagar
916,16,321,0.3034346176069177,27.68315488097023,72.87795207472135,81.99105658840365,23.652962380363658,19.674887198822898,2.1945994693054054,0.40085926935513677,266,-0.09742465174821907,312,True,tripura,north tripura
146,9,483,0.30350321331561375,33.07775078597108,,12.61482662666834,40.55529494964105,16.244892937776616,3.7079333845064824,0.4677559094508912,267,-0.16425269613527743,127,True,uttar pradesh,agra
565,29,351,0.30366935912072685,29.32274244064586,68.4698634889635,8.053651707214684,31.43015569364888,26.163836143060045,3.0264874924762744,0.527193059872322,268,-0.22352370075159517,42,True,karnataka,bellary
267,13,316,0.30558195732978394,21.490320501713647,55.729603113850715,61.4939010169775,17.534635682136994,13.148118605322923,1.9242095995375172,0.4683702605229262,269,-0.16278830319314225,131,True,nagaland,tuensang
131,8,454,0.3058268702443136,31.98276010814654,33.59527706444381,15.52582539949528,25.91906306997957,26.972756639785143,1.8893533952453347,0.26841254701007966,270,0.03741432323423394,619,False,rajasthan,pratapgarh
321,18,328,0.30734149677100203,28.17725680792701,50.303509202948646,72.97893671707577,23.33425977983383,23.681458968318175,2.395772908541623,0.4036033208507726,271,-0.09626182407977057,317,True,assam,kamrup
564,29,294,0.30737281043839193,28.10273975753615,66.296298293281,14.293003785311772,28.06495476950044,26.812967754902825,2.9431677960469083,0.5094611548542726,272,-0.20208834441588064,64,True,karnataka,haveri
